protein tyrosine phosphatase, non-receptor type 1^ex_id=3-(3,5-dibromo-4-hydroxy-benzoyl)-2-ethyl-benzofuran-6-sulfonic acid [4-(thiazol-2-ylsulfamoyl)-phenyl]-amide^source=drugbank^keyspace=1	5770
5-hydroxytryptamine (serotonin) receptor 2A^ex_id=mmda^source=drugbank^keyspace=1	3356	6532
monoamine oxidase A^ex_id=phenmetrazine^source=drugbank^keyspace=1	4128	6530	6531
chitinase 1 (chitotriosidase)^ex_id=argadin^source=drugbank^keyspace=1	1118
annexin A3^ex_id=ethanolamine^source=drugbank^keyspace=1	306
glutaminyl-peptide cyclotransferase (glutaminyl cyclase)^ex_id=1-benzylimidazole^source=drugbank^keyspace=1	25797
v-akt murine thymoma viral oncogene homolog 1^ex_id=arsenic trioxide^source=drugbank^keyspace=1	207	27032	3551	3569	3725	51290	5243	5594	5595	5914	595
carbonic anhydrase II^ex_id=4-(aminosulfonyl)-n-[(2,4-difluorophenyl)methyl]-benzamide^source=drugbank^keyspace=1	760
adenylate kinase 1^ex_id=bis(adenosine)-5'-pentaphosphate^source=drugbank^keyspace=1	203
follicle stimulating hormone receptor^ex_id=urofollitropin^source=drugbank^keyspace=1	2492
methyl-CpG binding domain protein 2^ex_id=ethylmorphine^source=drugbank^keyspace=1	8932
cholinergic receptor, muscarinic 2^ex_id=doxacurium^source=drugbank^keyspace=1	1129	1135
v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog^ex_id=sti-571^source=drugbank^keyspace=1	3815	6850
carbonyl reductase 1^ex_id=heptaethylene glycol, peg330^source=drugbank^keyspace=1	873
cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)^ex_id=alpha-ketomalonic acid^source=drugbank^keyspace=1	9620
solute carrier family 12 (sodium/chloride transporters), member 3^ex_id=polythiazide^source=drugbank^keyspace=1	6559
dopamine receptor D1^ex_id=pergolide^source=drugbank^keyspace=1	1812	1813
ATP-binding cassette, sub-family C (CFTR/MRP), member 2^ex_id=norgestimate^source=drugbank^keyspace=1	1244	2099	5241
opioid receptor, mu 1^ex_id=anileridine^source=drugbank^keyspace=1	4988
opioid receptor, sigma 1^ex_id=phencyclidine^source=drugbank^keyspace=1	10280	116443
5',3'-nucleotidase, mitochondrial^ex_id=cyclic 3',5'-thymidine monophosphate^source=drugbank^keyspace=1	56953
plasminogen activator, urokinase^ex_id=6-(n-phenylcarbamyl)-2-naphthalenecarboxamidine^source=drugbank^keyspace=1	5328
amine oxidase, copper containing 3 (vascular adhesion protein 1)^ex_id=6-hydroxydopa quinone^source=drugbank^keyspace=1	8639
mitogen-activated protein kinase 10^ex_id=2,6-dihydroanthra/1,9-cd/pyrazol-6-one^source=drugbank^keyspace=1	5602
fatty acid binding protein 4, adipocyte^ex_id=carbazole butanoic acid^source=drugbank^keyspace=1	2167
phospholipase A2, group IIA (platelets, synovial fluid)^ex_id=[3-(1-benzyl-3-carbamoylmethyl-2-methyl-1h-indol-5-yloxy)-propyl-]-phosphonic acid^source=drugbank^keyspace=1	5320
albumin^ex_id=clonazepam^source=drugbank^keyspace=1	213	2554	706
solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2^ex_id=methylphenidate^source=drugbank^keyspace=1	6530	6531	6532
potassium voltage-gated channel, subfamily H (eag-related), member 2^ex_id=sotalol^source=drugbank^keyspace=1	3757
ribonuclease, RNase A family, 2 (liver, eosinophil-derived neurotoxin)^ex_id=adenosine-2'-5'-diphosphate^source=drugbank^keyspace=1	6036	6037
adrenergic, alpha-1D-, receptor^ex_id=norepinephrine^source=drugbank^keyspace=1	146	147	148	150	151	152	153	154	155	5053	6530
phosphoenolpyruvate carboxykinase 1 (soluble)^ex_id=phosphomethylphosphonic acid-guanylate ester^source=drugbank^keyspace=1	5105
Wiskott-Aldrich syndrome (eczema-thrombocytopenia)^ex_id=(s)-wiskostatin^source=drugbank^keyspace=1	7454
cardiotrophin-like cytokine^ex_id=n-ethylmaleimide^source=drugbank^keyspace=1	23529
cyclin-dependent kinase 2^ex_id=hymenialdisine^source=drugbank^keyspace=1	1017	1020	983
matrix metalloproteinase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)^ex_id=2-amino-n,3,3-trimethylbutanamide^source=drugbank^keyspace=1	4318
adenine phosphoribosyltransferase^ex_id=adenine^source=drugbank^keyspace=1	353	4507	55825
glucose phosphate isomerase^ex_id=erythose-4-phosphate^source=drugbank^keyspace=1	2821
amylase, alpha 2A; pancreatic^ex_id=4,6-dideoxy-4-{[4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}-alpha-d-lyxo-hexopyranosyl-(1->4)-alpha-d-threo-hexopyranosyl-(1->6)-alpha-l-threo-hexopyranose^source=drugbank^keyspace=1	279
nitric oxide synthase 3 (endothelial cell)^ex_id=5-nitroindazole^source=drugbank^keyspace=1	4846
dipeptidase 1 (renal)^ex_id=cilastatin^source=drugbank^keyspace=1	1800
cholinergic receptor, muscarinic 1^ex_id=anisotropine methylbromide^source=drugbank^keyspace=1	1128	1129	1131
guanosine monophosphate reductase^ex_id=guanosine-5'-monophosphate^source=drugbank^keyspace=1	2766	7053	8654
dopamine receptor D2^ex_id=remoxipride^source=drugbank^keyspace=1	1813
uridine-cytidine kinase 2^ex_id=uridine 5'-triphosphate^source=drugbank^keyspace=1	7371
ribonuclease, RNase A family, 4^ex_id=2'-deoxyuridine 3'-monophosphate^source=drugbank^keyspace=1	6038
angiotensin I converting enzyme (peptidyl-dipeptidase A) 1^ex_id=deserpidine^source=drugbank^keyspace=1	1636
histone deacetylase 6^ex_id=vorinostat^source=drugbank^keyspace=1	10013	3065	3066	55869	8841
thioredoxin reductase 1^ex_id=fotemustine^source=drugbank^keyspace=1	7296
3-hydroxy-3-methylglutaryl-Coenzyme A reductase^ex_id=rosuvastatin^source=drugbank^keyspace=1	3156	4846	9429
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=primidone^source=drugbank^keyspace=1	2554
angiotensin I converting enzyme (peptidyl-dipeptidase A) 1^ex_id=benazepril^source=drugbank^keyspace=1	1636	1636
amylase, alpha 2A; pancreatic^ex_id=4-o-(4,6-dideoxy-4-{[4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}-beta-d-lyxo-hexopyranosyl)-alpha-d-erythro-hexopyranose^source=drugbank^keyspace=1	279
topoisomerase (DNA) I^ex_id=sodium stibogluconate^source=drugbank^keyspace=1	7150
albumin^ex_id=bismuth^source=drugbank^keyspace=1	213	7018
matrix metalloproteinase 3 (stromelysin 1, progelatinase)^ex_id=(1n)-4-n-butoxyphenylsulfonyl-(2r)-n-hydroxycarboxamido-(4s)-methanesulfonylamino-pyrrolidine^source=drugbank^keyspace=1	4314
aldehyde dehydrogenase 2 family (mitochondrial)^ex_id=guanidine^source=drugbank^keyspace=1	217
histamine receptor H2^ex_id=famotidine^source=drugbank^keyspace=1	3274
cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)^ex_id=pancuronium^source=drugbank^keyspace=1	1135
matrix metalloproteinase 3 (stromelysin 1, progelatinase)^ex_id=n-hydroxy-4-[(4-methoxylphenyl)sulfonyl]-2,2-dimethyl-hexahydro-1,4-thiazepine-3(s)-carboxamide^source=drugbank^keyspace=1	4314
chitinase 1 (chitotriosidase)^ex_id=n-acetyl-d-allosamine^source=drugbank^keyspace=1	1118
coagulation factor II (thrombin)^ex_id=enoxaparin^source=drugbank^keyspace=1	2147	2159	462
estrogen receptor 1^ex_id=diethylstilbestrol^source=drugbank^keyspace=1	2099	2104	7276
lipocalin 2 (oncogene 24p3)^ex_id=trencam-3,2-hopo^source=drugbank^keyspace=1	3934
tubulin, beta polypeptide^ex_id=vincristine^source=drugbank^keyspace=1	203068
cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)^ex_id=decamethonium^source=drugbank^keyspace=1	1135	43
thyroid hormone receptor, beta (erythroblastic leukemia viral (v-erb-a) oncogene homolog 2, avian)^ex_id=3,5-dichloro-4-[(4-hydroxy-3-isopropylphenoxy)phenylacetic acid^source=drugbank^keyspace=1	7068
carbonic anhydrase II^ex_id=(4s-trans)-4-(ethylamino)-5,6-dihydro-6-methyl-4h-thieno(2,3-b)thiopyran-2-sulfonamide-7,7-dioxide^source=drugbank^keyspace=1	760
glutathione S-transferase pi^ex_id=1-(s-glutathionyl)-2,4-dinitrobenzene^source=drugbank^keyspace=1	2950
isovaleryl Coenzyme A dehydrogenase^ex_id=coenzyme a persulfide^source=drugbank^keyspace=1	3712
casein kinase 2, alpha prime polypeptide^ex_id=resveratrol^source=drugbank^keyspace=1	1459	4835	5742	5743	7276
crystallin, zeta (quinone reductase)^ex_id=2'-monophosphoadenosine 5'-diphosphoribose^source=drugbank^keyspace=1	1429	1645	1646	1666	231	23530	2539	3156	3290	3292	3417	4522	51181	573971	645	6869	8644
coagulation factor II (thrombin)^ex_id=ximelagatran^source=drugbank^keyspace=1	2147
carbonic anhydrase II^ex_id=aminodi(ethyloxy)ethylaminocarbonylbenzenesulfonamide^source=drugbank^keyspace=1	760
albumin^ex_id=probenecid^source=drugbank^keyspace=1	213	4363	55867	9376
histamine receptor H1^ex_id=mequitazine^source=drugbank^keyspace=1	3269
angiotensin II receptor, type 1^ex_id=valsartan^source=drugbank^keyspace=1	185
fibroblast growth factor 1 (acidic)^ex_id=o2-sulfo-glucuronic acid^source=drugbank^keyspace=1	2246	6654	9955
albumin^ex_id=diflunisal^source=drugbank^keyspace=1	213	5742	5743	7276
adenosine A1 receptor^ex_id=imipramine^source=drugbank^keyspace=1	134	6530	6532
protein tyrosine phosphatase, non-receptor type 1^ex_id={[2-(1h-1,2,3-benzotriazol-1-yl)-2-(3,4-difluorophenyl)propane-1,3-diyl]bis[4,1-phenylene(difluoromethylene)]}bis(phosphonic acid)^source=drugbank^keyspace=1	5770
ATPase, H+/K+ exchanging, alpha polypeptide^ex_id=omeprazole^source=drugbank^keyspace=1	495
coagulation factor II (thrombin)^ex_id=argatroban^source=drugbank^keyspace=1	2147
glutathione reductase^ex_id=3-(prop-2-ene-1-sulfinyl)-propene-1-thiol^source=drugbank^keyspace=1	2936
prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)^ex_id=nabumetone^source=drugbank^keyspace=1	5742	5743
thyroid hormone receptor, beta (erythroblastic leukemia viral (v-erb-a) oncogene homolog 2, avian)^ex_id=gc-24^source=drugbank^keyspace=1	7068
complement component 1, s subcomponent^ex_id=2-(2-hydroxy-1,1-dihydroxymethyl-ethylamino)-ethanesulfonic acid^source=drugbank^keyspace=1	716
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=quazepam^source=drugbank^keyspace=1	2554
cytochrome P450, family 51, subfamily A, polypeptide 1^ex_id=miconazole^source=drugbank^keyspace=1	1595	27032	808
cholinergic receptor, muscarinic 1^ex_id=hyoscyamine^source=drugbank^keyspace=1	1128	1129
calcium activated nucleotidase 1^ex_id=phosphomethylphosphonic acid guanosyl ester^source=drugbank^keyspace=1	124583
phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)^ex_id=filaminast^source=drugbank^keyspace=1	5142
cholinergic receptor, muscarinic 1^ex_id=clidinium^source=drugbank^keyspace=1	1128
xanthine dehydrogenase^ex_id=allopurinol^source=drugbank^keyspace=1	7498
carboxylesterase 1 (monocyte/macrophage serine esterase 1)^ex_id=hydroxy-phenyl-acetic acid 8-methyl-8-aza-bicyclo[3.2.1]oct-3-yl ester^source=drugbank^keyspace=1	1066
GM2 ganglioside activator^ex_id=glycerylphosphorylcholine^source=drugbank^keyspace=1	2760
prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)^ex_id=balsalazide^source=drugbank^keyspace=1	5742	5743
carbonic anhydrase II^ex_id=4-methylimidazole^source=drugbank^keyspace=1	760
potassium inwardly-rectifying channel, subfamily J, member 1^ex_id=chlorpropamide^source=drugbank^keyspace=1	3758
farnesyl diphosphate synthase (farnesyl pyrophosphate synthetase, dimethylallyltranstransferase, geranyltranstransferase)^ex_id=1-hydroxy-2-(3-pyridinyl)ethylidene bis-phosphonic acid^source=drugbank^keyspace=1	2224
glucosamine-6-phosphate deaminase 1^ex_id=16g^source=drugbank^keyspace=1	10007
phosphorylase, glycogen; liver (Hers disease, glycogen storage disease type VI)^ex_id=1-n-acetyl-beta-d-glucosamine^source=drugbank^keyspace=1	5836
adrenergic, alpha-1B-, receptor^ex_id=phenylephrine^source=drugbank^keyspace=1	147	148
heat shock 90kDa protein 1, alpha^ex_id=4-(1h-imidazol-4-yl)-3-(5-ethyl-2,4-dihydroxy-phenyl)-1h-pyrazole^source=drugbank^keyspace=1	3320
adrenergic, alpha-1D-, receptor^ex_id=guanethidine^source=drugbank^keyspace=1	146	147	148	150	151	152	6530
chemokine (C-C motif) receptor 5^ex_id=maraviroc^source=drugbank^keyspace=1	1234
histamine receptor H1^ex_id=chlorpheniramine^source=drugbank^keyspace=1	3269
histamine N-methyltransferase^ex_id=metoprine, methodichlorophen^source=drugbank^keyspace=1	3176
nanos homolog 2 (Drosophila)^ex_id=ethylisothiourea^source=drugbank^keyspace=1	339345
estrogen receptor 2 (ER beta)^ex_id=4-(2-{[4-{[3-(4-chlorophenyl)propyl]sulfanyl}-6-(1-piperazinyl)-1,3,5-triazin-2-yl]amino}ethyl)phenol^source=drugbank^keyspace=1	2100
topoisomerase (DNA) II alpha 170kDa^ex_id=dexrazoxane^source=drugbank^keyspace=1	7153
5-hydroxytryptamine (serotonin) receptor 3A^ex_id=palonosetron^source=drugbank^keyspace=1	3359
cytidine deaminase^ex_id=1-beta-ribofuranosyl-1,3-diazepinone^source=drugbank^keyspace=1	978
phosphatidylinositol transfer protein, alpha^ex_id=1,2-diacyl-sn-glycero-3-phosphoinositol^source=drugbank^keyspace=1	5306
bone marrow stromal cell antigen 1^ex_id=etheno-nad^source=drugbank^keyspace=1	683
sodium channel, voltage-gated, type I, alpha^ex_id=phenytoin^source=drugbank^keyspace=1	6323	6331
dopamine receptor D2^ex_id=pimozide^source=drugbank^keyspace=1	1813	3757	4985	808	8913
coagulation factor XIII, A1 polypeptide^ex_id=1,2-propanediol^source=drugbank^keyspace=1	2162
follicle stimulating hormone receptor^ex_id=follitropin beta^source=drugbank^keyspace=1	2492
sodium channel, voltage-gated, type V, alpha (long QT syndrome 3)^ex_id=carbamazepine^source=drugbank^keyspace=1	6331
lipocalin 2 (oncogene 24p3)^ex_id=carboxymycobactin s^source=drugbank^keyspace=1	3934
cholinergic receptor, muscarinic 2^ex_id=doxacurium chloride^source=drugbank^keyspace=1	1129	1135
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=phenobarbital^source=drugbank^keyspace=1	2554
lipocalin 2 (oncogene 24p3)^ex_id=carboxymycobactin t^source=drugbank^keyspace=1	3934
carbonic anhydrase I^ex_id=methazolamide^source=drugbank^keyspace=1	759
opioid receptor, kappa 1^ex_id=buprenorphine^source=drugbank^keyspace=1	4986	4988
aldo-keto reductase family 1, member C2 (dihydrodiol dehydrogenase 2; bile acid binding protein; 3-alpha hydroxysteroid dehydrogenase, type III)^ex_id=ursodeoxycholic acid^source=drugbank^keyspace=1	1646
solute carrier family 12 (sodium/potassium/chloride transporters), member 1^ex_id=piretanide^source=drugbank^keyspace=1	6557
sulfotransferase family 1E, estrogen-preferring, member 1^ex_id=3,5,3',5'-tetrachloro-biphenyl-4,4'-diol^source=drugbank^keyspace=1	6783
cartilage oligomeric matrix protein^ex_id=calcium^source=drugbank^keyspace=1	1311	6285	808	831
histamine receptor H1^ex_id=desloratadine^source=drugbank^keyspace=1	3269
carbonic anhydrase I^ex_id=dichlorphenamide^source=drugbank^keyspace=1	759
dopamine receptor D2^ex_id=amisulpride^source=drugbank^keyspace=1	1813	1814
adenylosuccinate lyase^ex_id=azathioprine^source=drugbank^keyspace=1	158	270	271	272	2766	3251	3614	3615	51292	80347	8833
glutathione S-transferase A1^ex_id=n-(4-aminobutanoyl)-s-(4-methoxybenzyl)-l-cysteinylglycine^source=drugbank^keyspace=1	2938
carboxylesterase 1 (monocyte/macrophage serine esterase 1)^ex_id=o-sialic acid^source=drugbank^keyspace=1	1066	563	5967	6401	6403
estrogen receptor 1^ex_id=2-phenyl-1-[4-(2-piperidin-1-yl-ethoxy)-phenyl]-1,2,3,4-tetrahydro-isoquinolin-6-ol^source=drugbank^keyspace=1	2099
lactate dehydrogenase B^ex_id=4-hydroxy-1,2,5-oxadiazole-3-carboxylic acid^source=drugbank^keyspace=1	3945
6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1^ex_id=phosphothiophosphoric acid-adenylate ester^source=drugbank^keyspace=1	5207	5395
carbonic anhydrase II^ex_id=n-benzyl-4-sulfamoyl-benzamide^source=drugbank^keyspace=1	760
phenylalanine hydroxylase^ex_id=norleucine^source=drugbank^keyspace=1	5053	5741
dopamine receptor D2^ex_id=domperidone^source=drugbank^keyspace=1	1813
follicle stimulating hormone receptor^ex_id=menotropins^source=drugbank^keyspace=1	2492	3973
peptidyl arginine deiminase, type II^ex_id=l-citrulline^source=drugbank^keyspace=1	11240	23564	23569	23576	29943	339345	353238	445	4842	4846	5009	51702
serine (or cysteine) proteinase inhibitor, clade C (antithrombin), member 1^ex_id=fondaparinux sodium^source=drugbank^keyspace=1	462
peptidylprolyl isomerase F (cyclophilin F)^ex_id=l-proline^source=drugbank^keyspace=1	10105	10465	10536	11212	11254	112849	2058	25973	29920	5033	5478	5479	5480	55214	5625	5831	64175	65263	65263	6534	8974	9360
catenin (cadherin-associated protein), beta 1, 88kDa^ex_id=lithium^source=drugbank^keyspace=1	1499	2932	3612	3613	3628
opioid receptor, mu 1^ex_id=levomethadyl acetate^source=drugbank^keyspace=1	4988
5-hydroxytryptamine (serotonin) receptor 3A^ex_id=dolasetron^source=drugbank^keyspace=1	3359
retinoic acid receptor, alpha^ex_id=tazarotene^source=drugbank^keyspace=1	5914	5915	5916	5916	6257
potassium voltage-gated channel, subfamily H (eag-related), member 2^ex_id=verapamil^source=drugbank^keyspace=1	3757	3767	6331	759	775	776	778	779	782	783	784	785	786	8911	8913
plasminogen activator, urokinase^ex_id=2-amino-5-hydroxy-benzimidazole^source=drugbank^keyspace=1	5328
plasminogen activator, urokinase^ex_id=6-[n-(1-isopropyl-3,4-dihydro-7-isoquinolinyl)carbamyl]-2-naphthalenecarboxamidine^source=drugbank^keyspace=1	5328
glutathione S-transferase A1^ex_id=2-hydroxyethyl disulfide^source=drugbank^keyspace=1	2938
nudix (nucleoside diphosphate linked moiety X)-type motif 9^ex_id=[(2r,3s,4s,5r)-3,4,5-trihydroxytetrahydrofuran-2-yl]methyl dihydrogen phosphate^source=drugbank^keyspace=1	53343
thyroid stimulating hormone receptor^ex_id=thyrotropin alfa^source=drugbank^keyspace=1	7253
Rho-associated, coiled-coil containing protein kinase 1^ex_id=hydroxyfasudil^source=drugbank^keyspace=1	6093
interleukin 2 receptor, alpha^ex_id=denileukin diftitox^source=drugbank^keyspace=1	3559	3560	3561
cyclin-dependent kinase 2^ex_id=(5-chloropyrazolo[1,5-a]pyrimidin-7-yl)-(4-methanesulfonylphenyl)amine^source=drugbank^keyspace=1	1017
carbonic anhydrase II^ex_id=n-(2,6-diflouro-benzyl)-4-sulfamoyl-benzamide^source=drugbank^keyspace=1	760
calcium channel, voltage-dependent, L type, alpha 1C subunit^ex_id=isradipine^source=drugbank^keyspace=1	775	781
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=thiopental^source=drugbank^keyspace=1	2554	79152
squalene epoxidase^ex_id=naftifine^source=drugbank^keyspace=1	6713
adrenergic, alpha-1D-, receptor^ex_id=bethanidine^source=drugbank^keyspace=1	146	147	148	150	151	152	6530
nitric oxide synthase 3 (endothelial cell)^ex_id=3-bromo-7-nitroindazole^source=drugbank^keyspace=1	4846
annexin A1^ex_id=rimexolone^source=drugbank^keyspace=1	301	866
adrenergic, beta-1-, receptor^ex_id=dopamine^source=drugbank^keyspace=1	153	1621	1812
estrogen receptor 1^ex_id=megestrol^source=drugbank^keyspace=1	2099	5241
alanyl-tRNA synthetase^ex_id=l-alanine^source=drugbank^keyspace=1	16	18	189	206358	23428	2875	57505	64902	6509	84706	85007	8942	9054
adrenergic, alpha-1A-, receptor^ex_id=phenoxybenzamine^source=drugbank^keyspace=1	148	808
prostaglandin I2 (prostacyclin) receptor (IP)^ex_id=dinoprost tromethamine^source=drugbank^keyspace=1	5739
histamine receptor H1^ex_id=azelastine^source=drugbank^keyspace=1	3269
opioid receptor, delta 1^ex_id=butorphanol^source=drugbank^keyspace=1	4985	4986	4988
calcium channel, voltage-dependent, alpha 2/delta subunit 1^ex_id=felodipine^source=drugbank^keyspace=1	781	808
thymidylate synthetase^ex_id=floxuridine^source=drugbank^keyspace=1	7298
epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)^ex_id=panitumumab^source=drugbank^keyspace=1	1956
coagulation factor X^ex_id=alteplase^source=drugbank^keyspace=1	2159	2243	2335	284217	302	3816	3856	3910	3911	3912	3915	4035	5055	5329	7123	811	821
glutamate receptor, ionotropic, N-methyl-D-aspartate 3A^ex_id=procaine^source=drugbank^keyspace=1	116443	3359	57053	6336	6531
arginine vasopressin receptor 1A^ex_id=vasopressin^source=drugbank^keyspace=1	552	553	554
